user_id,user_name,department,timestamp,login_hour,location,ip_address,device_id,download_mb,files_accessed,accessed_department,is_anomaly
U030,Michael Smith,Engineering,2026-06-15 11:10:26.712590,11,West Ryan,135.249.220.117,5487fd4f,22.45,7,Engineering,False
U007,Patty Perez,Engineering,2026-06-15 11:10:37.712590,11,East Robinshire,153.82.8.116,366eb16f,18.33,6,Engineering,False
U004,Kimberly Dudley,IT,2026-06-15 11:10:48.712590,11,Millerport,214.39.58.101,e2acf72f,32.25,9,IT,False
U014,Danny Morgan,Engineering,2026-06-15 11:12:17.712590,11,New Jeffrey,210.68.118.162,0f1259e0,16.83,3,Engineering,False
U013,Carmen Rose,Finance,2026-06-15 11:13:45.712590,11,Brandtside,151.230.31.28,337ea2df,16.48,1,Finance,False
U015,Cindy Anderson,Engineering,2026-06-15 11:14:17.712590,11,Sanchezfort,91.150.87.180,1825bc54,30.58,6,Engineering,False
U014,Danny Morgan,Engineering,2026-06-15 11:17:57.712590,11,New Jeffrey,210.68.118.162,0f1259e0,20.21,4,Engineering,False
U002,Michelle Miles,Finance,2026-06-15 11:18:17.712590,11,Robinsonshire,181.27.237.216,01a9e71f,33.43,1,Finance,False
U012,Timothy Koch,HR,2026-06-15 11:18:41.712590,11,Johnbury,72.12.117.212,14296c07,46.55,1,HR,False
U018,Dr. Steven Martin,HR,2026-06-15 11:21:57.712590,11,South Josephmouth,191.146.207.239,f512c4c3,47.09,4,HR,False
U011,Elizabeth Fowler,Engineering,2026-06-15 11:22:55.712590,11,East Nathaniel,159.69.80.225,00257ad1,30.44,5,Sales,False
U005,Amber Perez,IT,2026-06-15 11:23:48.712590,11,South Joshuastad,132.145.219.213,35a240ae,28.28,2,IT,False
U003,Gina Moore,HR,2026-06-15 11:29:11.712590,11,Curtisfurt,130.199.228.88,580d7b71,13.95,7,HR,False
U029,Ashley Waller,Sales,2026-06-15 11:33:23.712590,11,New Sydney,44.42.64.43,c9535b63,6.57,7,Sales,False
U008,Maria Thomas,Engineering,2026-06-15 11:39:50.712590,11,East Julie,28.199.227.146,95a76d79,24.12,4,Engineering,False
U011,Elizabeth Fowler,Engineering,2026-06-15 11:42:37.712590,11,East Nathaniel,159.69.80.225,00257ad1,39.25,5,Sales,False
U008,Maria Thomas,Engineering,2026-06-15 11:46:25.712590,11,East Julie,28.199.227.146,95a76d79,26.46,5,Engineering,False
U010,Kimberly Adams,Sales,2026-06-15 11:47:16.712590,11,Danielchester,194.182.240.132,f42d47cc,10.53,4,Sales,False
U020,Barry Hensley,IT,2026-06-15 11:48:13.712590,11,New Brooke,148.63.103.79,a8499b92,30.24,9,IT,False
U024,Danielle Odonnell,Finance,2026-06-15 11:55:59.712590,11,North Cynthiaview,189.175.156.121,295d6fbf,26.12,5,Finance,False
U019,Edward Novak,Sales,2026-06-15 11:56:54.712590,11,Shawhaven,75.228.142.101,82010c62,15.15,9,Sales,False
U015,Cindy Anderson,Engineering,2026-06-15 11:57:24.712590,11,Sanchezfort,91.150.87.180,1825bc54,40.77,1,Engineering,False
U025,Ashley Landry,HR,2026-06-15 11:59:38.712590,11,New Barry,17.86.169.123,25e97977,45.42,5,HR,False
U001,Allison Hill,HR,2026-06-15 12:14:11.712590,12,East Jill,112.108.176.251,0822e8f3,17.07,5,HR,False
U016,Jason Shields,Finance,2026-06-15 12:14:32.712590,12,Lake Deniseville,75.190.68.157,3fa7f104,18.62,8,Finance,False
U016,Jason Shields,Finance,2026-06-15 12:28:36.712590,12,Lake Deniseville,99.150.194.179,56dc8907,19.75,9,Finance,False
U003,Gina Moore,HR,2026-06-15 12:36:02.712590,12,Curtisfurt,130.199.228.88,580d7b71,12.83,5,HR,False
U028,Courtney Velasquez,HR,2026-06-15 12:37:05.712590,12,Baileybury,57.148.84.167,dd463c09,12.82,8,HR,False
U004,Kimberly Dudley,IT,2026-06-15 12:39:52.712590,12,Millerport,214.39.58.101,e2acf72f,35.57,10,IT,False
U030,Michael Smith,Engineering,2026-06-15 12:47:38.712590,12,West Ryan,135.249.220.117,5487fd4f,51.71,6,Engineering,False
U027,Vanessa Cochran,Sales,2026-06-15 12:53:01.712590,12,Johnsonmouth,66.122.118.194,b386f7a4,42.71,8,Sales,False
U026,Steven Flynn,Sales,2026-06-15 13:01:29.712590,13,West Jasonbury,215.147.90.41,6808593f,24.87,8,Sales,False
U011,Elizabeth Fowler,Engineering,2026-06-15 13:05:50.712590,13,New Stephanie,159.69.80.225,00257ad1,32.46,6,Engineering,False
U014,Danny Morgan,Engineering,2026-06-15 13:13:55.712590,13,New Jeffrey,12.116.164.147,080aadfb,22.49,2,Engineering,False
U001,Allison Hill,HR,2026-06-15 13:20:26.712590,13,East Jill,77.254.42.34,8b9d2434,14.36,8,HR,False
U024,Danielle Odonnell,Finance,2026-06-15 13:21:56.712590,13,North Cynthiaview,189.175.156.121,295d6fbf,24.57,7,Finance,False
U012,Timothy Koch,HR,2026-06-15 13:25:10.712590,13,Johnbury,72.12.117.212,14296c07,55.94,5,Sales,False
U019,Edward Novak,Sales,2026-06-15 13:27:21.712590,13,Lake Leeton,75.228.142.101,82010c62,10.55,10,Sales,False
U029,Ashley Waller,Sales,2026-06-15 13:28:00.712590,13,New Sydney,44.42.64.43,c9535b63,6.21,4,Sales,False
U021,Christina Moran,Sales,2026-06-15 13:28:01.712590,13,Stephenland,1.51.48.190,ff9ab5c2,18.69,2,Sales,False
U022,Daniel Baker,Finance,2026-06-15 13:36:52.712590,13,Nicolebury,147.41.5.122,ce9e1a11,49.23,6,Engineering,False
U007,Patty Perez,Engineering,2026-06-15 13:41:14.712590,13,Port Leslieview,153.82.8.116,366eb16f,14.86,5,Engineering,False
U023,Ashley Humphrey,Sales,2026-06-15 13:44:01.712590,13,Darrellville,144.229.28.185,341ef40b,41.74,7,Sales,False
U015,Cindy Anderson,Engineering,2026-06-15 13:50:16.712590,13,Sanchezfort,91.150.87.180,1825bc54,25.31,10,Sales,False
U018,Dr. Steven Martin,HR,2026-06-15 13:53:35.712590,13,South Josephmouth,191.146.207.239,f512c4c3,39.72,7,HR,False
U030,Michael Smith,Engineering,2026-06-15 13:55:25.712590,13,West Ryan,135.249.220.117,5487fd4f,38.75,7,Engineering,False
U009,Zachary Taylor,Engineering,2026-06-15 13:56:34.712590,13,East Courtneychester,135.84.208.210,877409a9,45.95,4,Engineering,False
U026,Steven Flynn,Sales,2026-06-15 13:56:57.712590,13,West Jasonbury,193.79.33.157,c7b5b2bc,24.55,7,Sales,False
U006,Carolyn Daniel,Engineering,2026-06-15 13:57:02.712590,13,South Noah,3.76.16.197,b02b61c4,24.76,9,Engineering,False
U001,Allison Hill,HR,2026-06-15 13:57:20.712590,13,East Jill,112.108.176.251,0822e8f3,21.31,6,HR,False
U012,Timothy Koch,HR,2026-06-15 14:03:37.712590,14,Johnbury,94.107.6.199,d0e6e660,56.77,4,HR,False
U002,Michelle Miles,Finance,2026-06-15 14:08:29.712590,14,Robinsonshire,181.27.237.216,01a9e71f,35.23,3,Finance,False
U027,Vanessa Cochran,Sales,2026-06-15 14:11:59.712590,14,Phambury,66.122.118.194,b386f7a4,28.72,5,Sales,False
U022,Daniel Baker,Finance,2026-06-15 14:14:29.712590,14,Nicolebury,147.41.5.122,ce9e1a11,49.0,1,Finance,False
U022,Daniel Baker,Finance,2026-06-15 14:19:39.712590,14,Justinmouth,128.128.44.124,4d71c366,39.16,1,Finance,False
U018,Dr. Steven Martin,HR,2026-06-15 14:25:35.712590,14,South Josephmouth,191.146.207.239,f512c4c3,31.49,5,HR,False
U004,Kimberly Dudley,IT,2026-06-15 14:29:55.712590,14,Millerport,214.39.58.101,e2acf72f,34.1,8,IT,False
U019,Edward Novak,Sales,2026-06-15 14:30:44.712590,14,Lake Leeton,75.228.142.101,82010c62,15.06,3,Sales,False
U006,Carolyn Daniel,Engineering,2026-06-15 14:39:12.712590,14,South Noah,3.76.16.197,b02b61c4,29.92,3,Engineering,False
U001,Allison Hill,HR,2026-06-15 14:43:33.712590,14,East Jill,112.108.176.251,0822e8f3,10.57,4,HR,False
U024,Danielle Odonnell,Finance,2026-06-15 14:44:09.712590,14,North Cynthiaview,189.175.156.121,295d6fbf,56.12,9,Finance,False
U011,Elizabeth Fowler,Engineering,2026-06-15 14:44:27.712590,14,New Stephanie,159.69.80.225,00257ad1,32.98,9,Engineering,False
U029,Ashley Waller,Sales,2026-06-15 14:44:34.712590,14,New Sydney,44.42.64.43,c9535b63,5.73,5,Sales,False
U003,Gina Moore,HR,2026-06-15 15:01:58.712590,15,Curtisfurt,130.199.228.88,580d7b71,13.12,7,IT,False
U003,Gina Moore,HR,2026-06-15 15:02:56.712590,15,Curtisfurt,130.199.228.88,580d7b71,17.14,4,HR,False
U005,Amber Perez,IT,2026-06-15 15:10:38.712590,15,Traciebury,132.145.219.213,35a240ae,30.76,3,IT,False
U025,Ashley Landry,HR,2026-06-15 15:13:01.712590,15,New Barry,17.86.169.123,25e97977,32.74,9,HR,False
U001,Allison Hill,HR,2026-06-15 15:15:53.712590,15,East Jill,77.254.42.34,8b9d2434,19.45,3,HR,False
U008,Maria Thomas,Engineering,2026-06-15 15:27:07.712590,15,East Julie,28.199.227.146,95a76d79,28.42,1,Engineering,False
U001,Allison Hill,HR,2026-06-15 15:31:45.712590,15,East Jill,112.108.176.251,0822e8f3,15.92,2,HR,False
U020,Barry Hensley,IT,2026-06-15 15:32:48.712590,15,New Brooke,148.63.103.79,a8499b92,46.39,1,IT,False
U007,Patty Perez,Engineering,2026-06-15 15:38:39.712590,15,Port Leslieview,153.82.8.116,366eb16f,9.87,2,Engineering,False
U005,Amber Perez,IT,2026-06-15 15:49:52.712590,15,South Joshuastad,132.145.219.213,35a240ae,22.23,9,IT,False
U015,Cindy Anderson,Engineering,2026-06-15 15:51:04.712590,15,Sanchezfort,91.150.87.180,1825bc54,30.71,9,Engineering,False
U017,David Leblanc,IT,2026-06-15 15:54:22.712590,15,Mortonside,111.197.47.161,f8102383,56.19,3,IT,False
U003,Gina Moore,HR,2026-06-15 15:55:51.712590,15,Curtisfurt,130.199.228.88,580d7b71,10.06,7,Finance,False
U010,Kimberly Adams,Sales,2026-06-15 16:00:19.712590,16,Danielchester,9.179.219.213,436d76e2,10.47,7,Sales,False
U025,Ashley Landry,HR,2026-06-15 16:35:11.712590,16,New Barry,17.86.169.123,25e97977,42.98,9,HR,False
U018,Dr. Steven Martin,HR,2026-06-15 16:37:32.712590,16,South Josephmouth,191.146.207.239,f512c4c3,50.56,8,HR,False
U014,Danny Morgan,Engineering,2026-06-15 16:39:16.712590,16,New Jeffrey,210.68.118.162,0f1259e0,24.44,4,Engineering,False
U002,Michelle Miles,Finance,2026-06-15 16:53:27.712590,16,Robinsonshire,181.27.237.216,01a9e71f,21.7,3,Finance,False
U023,Ashley Humphrey,Sales,2026-06-15 17:05:43.712590,17,Darrellville,144.229.28.185,341ef40b,54.53,5,Sales,False
U006,Carolyn Daniel,Engineering,2026-06-15 17:07:39.712590,17,South Noah,3.76.16.197,b02b61c4,39.77,5,Engineering,False
U030,Michael Smith,Engineering,2026-06-15 17:54:56.712590,17,West Ryan,135.249.220.117,5487fd4f,43.97,3,Engineering,False
U029,Ashley Waller,Sales,2026-06-15 17:55:25.712590,17,New Sydney,39.102.189.150,98b8e4cc,6.68,10,Sales,False
U023,Ashley Humphrey,Sales,2026-06-15 18:38:11.712590,18,Darrellville,144.229.28.185,341ef40b,59.87,9,Sales,False
U015,Cindy Anderson,Engineering,2026-06-15 18:53:54.712590,18,Sanchezfort,91.150.87.180,1825bc54,26.96,3,Engineering,False
U015,Cindy Anderson,Engineering,2026-06-16 08:00:18.712590,8,Sanchezfort,91.150.87.180,1825bc54,18.72,7,IT,False
U012,Timothy Koch,HR,2026-06-16 08:02:08.712590,8,Johnbury,94.107.6.199,d0e6e660,59.21,5,HR,False
U015,Cindy Anderson,Engineering,2026-06-16 08:12:22.712590,8,Sanchezfort,91.150.87.180,1825bc54,27.67,6,HR,False
U028,Courtney Velasquez,HR,2026-06-16 08:13:22.712590,8,North Donna,149.49.143.54,4774bc58,9.29,1,HR,False
U017,David Leblanc,IT,2026-06-16 08:23:27.712590,8,Mortonside,79.32.215.112,ffd0f9d5,46.37,3,IT,False
U012,Timothy Koch,HR,2026-06-16 08:23:31.712590,8,Johnbury,72.12.117.212,14296c07,50.96,4,IT,False
U021,Christina Moran,Sales,2026-06-16 08:35:23.712590,8,West Randy,1.51.48.190,ff9ab5c2,18.57,7,Sales,False
U023,Ashley Humphrey,Sales,2026-06-16 08:44:04.712590,8,Darrellville,144.229.28.185,341ef40b,57.1,7,Sales,False
U020,Barry Hensley,IT,2026-06-16 08:53:25.712590,8,New Brooke,148.63.103.79,a8499b92,35.41,7,Finance,False
U004,Kimberly Dudley,IT,2026-06-16 09:10:20.712590,9,Millerport,214.39.58.101,e2acf72f,49.56,4,IT,False
U005,Amber Perez,IT,2026-06-16 09:12:33.712590,9,South Joshuastad,132.145.219.213,35a240ae,18.0,4,IT,False
U001,Allison Hill,HR,2026-06-16 09:12:38.712590,9,East Jill,77.254.42.34,8b9d2434,16.96,1,HR,False
U015,Cindy Anderson,Engineering,2026-06-16 09:14:43.712590,9,Sanchezfort,91.150.87.180,1825bc54,29.0,8,Engineering,False
U010,Kimberly Adams,Sales,2026-06-16 09:20:14.712590,9,Danielchester,194.182.240.132,f42d47cc,7.58,8,Sales,False
U030,Michael Smith,Engineering,2026-06-16 09:26:53.712590,9,West Ryan,135.249.220.117,5487fd4f,49.63,8,Engineering,False
U029,Ashley Waller,Sales,2026-06-16 09:27:00.712590,9,New Sydney,44.42.64.43,c9535b63,4.96,1,Sales,False
U024,Danielle Odonnell,Finance,2026-06-16 09:32:49.712590,9,North Cynthiaview,189.175.156.121,295d6fbf,41.67,9,Finance,False
U025,Ashley Landry,HR,2026-06-16 09:34:03.712590,9,New Barry,17.86.169.123,25e97977,47.76,1,HR,False
U002,Michelle Miles,Finance,2026-06-16 09:37:39.712590,9,Robinsonshire,181.27.237.216,01a9e71f,34.66,3,Finance,False
U013,Carmen Rose,Finance,2026-06-16 09:41:52.712590,9,Brandtside,30.114.147.17,fec21bbe,15.26,1,Finance,False
U024,Danielle Odonnell,Finance,2026-06-16 09:42:34.712590,9,North Matthewberg,189.175.156.121,295d6fbf,48.16,7,Finance,False
U022,Daniel Baker,Finance,2026-06-16 09:47:14.712590,9,Justinmouth,147.41.5.122,ce9e1a11,31.36,2,Finance,False
U009,Zachary Taylor,Engineering,2026-06-16 09:53:46.712590,9,East Courtneychester,112.47.6.185,61b1cd22,46.17,3,Engineering,False
U006,Carolyn Daniel,Engineering,2026-06-16 09:56:00.712590,9,South Noah,3.76.16.197,b02b61c4,30.94,10,Engineering,False
U020,Barry Hensley,IT,2026-06-16 09:56:46.712590,9,Wilsonshire,148.63.103.79,a8499b92,29.75,8,IT,False
U023,Ashley Humphrey,Sales,2026-06-16 09:56:59.712590,9,Darrellville,144.229.28.185,341ef40b,25.49,7,Sales,False
U012,Timothy Koch,HR,2026-06-16 09:59:52.712590,9,Johnbury,94.107.6.199,d0e6e660,50.17,4,HR,False
U003,Gina Moore,HR,2026-06-16 10:00:21.712590,10,Curtisfurt,130.199.228.88,580d7b71,12.31,9,HR,False
U002,Michelle Miles,Finance,2026-06-16 10:01:13.712590,10,Robinsonshire,181.27.237.216,01a9e71f,24.14,3,IT,False
U015,Cindy Anderson,Engineering,2026-06-16 10:03:22.712590,10,Sanchezfort,91.150.87.180,1825bc54,26.48,5,Engineering,False
U018,Dr. Steven Martin,HR,2026-06-16 10:11:01.712590,10,South Josephmouth,191.146.207.239,f512c4c3,24.93,1,HR,False
U018,Dr. Steven Martin,HR,2026-06-16 10:11:55.712590,10,South Josephmouth,191.146.207.239,f512c4c3,41.53,7,IT,False
U003,Gina Moore,HR,2026-06-16 10:14:01.712590,10,Curtisfurt,130.199.228.88,580d7b71,8.46,2,HR,False
U013,Carmen Rose,Finance,2026-06-16 10:17:40.712590,10,Brandtside,151.230.31.28,337ea2df,22.74,6,Finance,False
U026,Steven Flynn,Sales,2026-06-16 10:20:06.712590,10,West Jasonbury,193.79.33.157,c7b5b2bc,23.65,5,Sales,False
U021,Christina Moran,Sales,2026-06-16 10:20:10.712590,10,Stephenland,1.51.48.190,ff9ab5c2,15.95,1,Sales,False
U015,Cindy Anderson,Engineering,2026-06-16 10:20:19.712590,10,Sanchezfort,91.150.87.180,1825bc54,31.64,1,Engineering,False
U028,Courtney Velasquez,HR,2026-06-16 10:24:39.712590,10,North Donna,57.148.84.167,dd463c09,8.49,5,HR,False
U021,Christina Moran,Sales,2026-06-16 10:25:12.712590,10,Stephenland,1.51.48.190,ff9ab5c2,21.39,7,Sales,False
U026,Steven Flynn,Sales,2026-06-16 10:27:17.712590,10,West Jasonbury,193.79.33.157,c7b5b2bc,17.99,1,Sales,False
U024,Danielle Odonnell,Finance,2026-06-16 10:27:43.712590,10,North Matthewberg,189.175.156.121,295d6fbf,26.31,4,Finance,False
U016,Jason Shields,Finance,2026-06-16 10:29:07.712590,10,Lake Deniseville,75.190.68.157,3fa7f104,9.79,7,Sales,False
U009,Zachary Taylor,Engineering,2026-06-16 10:29:19.712590,10,East Courtneychester,112.47.6.185,61b1cd22,48.5,9,HR,False
U030,Michael Smith,Engineering,2026-06-16 10:32:33.712590,10,West Ryan,135.249.220.117,5487fd4f,16.25,9,Engineering,False
U001,Allison Hill,HR,2026-06-16 10:33:11.712590,10,East Jill,112.108.176.251,0822e8f3,16.65,10,HR,False
U022,Daniel Baker,Finance,2026-06-16 10:37:44.712590,10,Justinmouth,147.41.5.122,ce9e1a11,52.11,2,Finance,False
U008,Maria Thomas,Engineering,2026-06-16 10:38:44.712590,10,East Julie,28.199.227.146,95a76d79,17.48,7,Engineering,False
U027,Vanessa Cochran,Sales,2026-06-16 10:42:37.712590,10,Johnsonmouth,66.122.118.194,b386f7a4,34.31,2,Sales,False
U013,Carmen Rose,Finance,2026-06-16 10:44:12.712590,10,Brandtside,30.114.147.17,fec21bbe,12.6,6,Finance,False
U022,Daniel Baker,Finance,2026-06-16 10:44:51.712590,10,Nicolebury,128.128.44.124,4d71c366,52.4,7,Finance,False
U010,Kimberly Adams,Sales,2026-06-16 10:45:17.712590,10,Danielchester,9.179.219.213,436d76e2,7.91,1,Sales,False
U005,Amber Perez,IT,2026-06-16 10:46:11.712590,10,South Joshuastad,132.145.219.213,35a240ae,24.35,9,IT,False
U011,Elizabeth Fowler,Engineering,2026-06-16 10:47:04.712590,10,New Stephanie,159.69.80.225,00257ad1,29.9,8,Engineering,False
U026,Steven Flynn,Sales,2026-06-16 10:49:32.712590,10,West Jasonbury,215.147.90.41,6808593f,30.15,4,Sales,False
U025,Ashley Landry,HR,2026-06-16 10:57:20.712590,10,New Barry,17.86.169.123,25e97977,44.77,5,HR,False
U003,Gina Moore,HR,2026-06-16 10:57:39.712590,10,Curtisfurt,130.199.228.88,580d7b71,17.93,10,Finance,False
U027,Vanessa Cochran,Sales,2026-06-16 10:58:13.712590,10,Phambury,66.122.118.194,b386f7a4,49.43,3,Sales,False
U006,Carolyn Daniel,Engineering,2026-06-16 11:01:28.712590,11,South Noah,3.76.16.197,b02b61c4,44.26,4,Engineering,False
U006,Carolyn Daniel,Engineering,2026-06-16 11:02:58.712590,11,South Noah,3.76.16.197,b02b61c4,47.79,8,Engineering,False
U024,Danielle Odonnell,Finance,2026-06-16 11:04:46.712590,11,North Cynthiaview,189.175.156.121,295d6fbf,32.34,5,Finance,False
U009,Zachary Taylor,Engineering,2026-06-16 11:06:21.712590,11,East Courtneychester,135.84.208.210,877409a9,43.94,9,Engineering,False
U008,Maria Thomas,Engineering,2026-06-16 11:10:49.712590,11,East Julie,28.199.227.146,95a76d79,21.18,9,Engineering,False
U015,Cindy Anderson,Engineering,2026-06-16 11:15:51.712590,11,Sanchezfort,91.150.87.180,1825bc54,33.19,5,Engineering,False
U004,Kimberly Dudley,IT,2026-06-16 11:26:26.712590,11,Millerport,214.39.58.101,e2acf72f,35.06,10,IT,False
U027,Vanessa Cochran,Sales,2026-06-16 11:31:55.712590,11,Phambury,66.122.118.194,b386f7a4,39.09,3,Sales,False
U026,Steven Flynn,Sales,2026-06-16 11:33:50.712590,11,West Jasonbury,193.79.33.157,c7b5b2bc,21.78,2,Sales,False
U030,Michael Smith,Engineering,2026-06-16 11:34:27.712590,11,West Ryan,135.249.220.117,5487fd4f,49.39,10,Engineering,False
U007,Patty Perez,Engineering,2026-06-16 11:38:42.712590,11,Port Leslieview,153.82.8.116,366eb16f,19.36,1,Engineering,False
U028,Courtney Velasquez,HR,2026-06-16 11:40:14.712590,11,North Donna,57.148.84.167,dd463c09,12.3,6,HR,False
U004,Kimberly Dudley,IT,2026-06-16 11:48:48.712590,11,Millerport,214.39.58.101,e2acf72f,32.37,5,IT,False
U018,Dr. Steven Martin,HR,2026-06-16 11:55:37.712590,11,South Josephmouth,191.146.207.239,f512c4c3,46.15,3,HR,False
U016,Jason Shields,Finance,2026-06-16 12:00:23.712590,12,Lake Deniseville,99.150.194.179,56dc8907,23.69,8,Finance,False
U021,Christina Moran,Sales,2026-06-16 12:00:53.712590,12,Stephenland,1.51.48.190,ff9ab5c2,16.78,1,Sales,False
U024,Danielle Odonnell,Finance,2026-06-16 12:00:54.712590,12,North Matthewberg,189.175.156.121,295d6fbf,33.29,4,Finance,False
U018,Dr. Steven Martin,HR,2026-06-16 12:14:48.712590,12,South Josephmouth,191.146.207.239,f512c4c3,39.69,5,HR,False
U017,David Leblanc,IT,2026-06-16 12:15:54.712590,12,Mortonside,79.32.215.112,ffd0f9d5,20.35,10,IT,False
U022,Daniel Baker,Finance,2026-06-16 12:17:20.712590,12,Justinmouth,128.128.44.124,4d71c366,34.55,2,Finance,False
U017,David Leblanc,IT,2026-06-16 12:30:13.712590,12,Mortonside,79.32.215.112,ffd0f9d5,59.3,10,Sales,False
U019,Edward Novak,Sales,2026-06-16 12:33:09.712590,12,Lake Leeton,75.228.142.101,82010c62,16.42,6,Sales,False
U012,Timothy Koch,HR,2026-06-16 12:37:07.712590,12,Johnbury,72.12.117.212,14296c07,38.03,3,HR,False
U013,Carmen Rose,Finance,2026-06-16 12:38:18.712590,12,Brandtside,30.114.147.17,fec21bbe,17.75,9,Finance,False
U019,Edward Novak,Sales,2026-06-16 12:38:39.712590,12,Lake Leeton,75.228.142.101,82010c62,16.55,9,HR,False
U014,Danny Morgan,Engineering,2026-06-16 13:09:07.712590,13,New Jeffrey,12.116.164.147,080aadfb,20.69,1,Engineering,False
U009,Zachary Taylor,Engineering,2026-06-16 13:13:55.712590,13,Daviston,112.47.6.185,61b1cd22,36.6,4,Engineering,False
U016,Jason Shields,Finance,2026-06-16 13:23:13.712590,13,Lake Deniseville,75.190.68.157,3fa7f104,17.6,8,Finance,False
U013,Carmen Rose,Finance,2026-06-16 13:27:02.712590,13,Brandtside,30.114.147.17,fec21bbe,13.77,8,Sales,False
U027,Vanessa Cochran,Sales,2026-06-16 13:28:01.712590,13,Johnsonmouth,66.122.118.194,b386f7a4,40.69,5,Sales,False
U025,Ashley Landry,HR,2026-06-16 13:33:25.712590,13,New Barry,17.86.169.123,25e97977,40.72,8,HR,False
U023,Ashley Humphrey,Sales,2026-06-16 13:37:45.712590,13,Darrellville,144.229.28.185,341ef40b,45.94,6,Sales,False
U014,Danny Morgan,Engineering,2026-06-16 13:38:24.712590,13,New Jeffrey,12.116.164.147,080aadfb,22.79,9,Engineering,False
U012,Timothy Koch,HR,2026-06-16 13:40:01.712590,13,Johnbury,94.107.6.199,d0e6e660,42.49,3,HR,False
U010,Kimberly Adams,Sales,2026-06-16 13:43:49.712590,13,Danielchester,194.182.240.132,f42d47cc,4.28,2,Sales,False
U027,Vanessa Cochran,Sales,2026-06-16 13:46:03.712590,13,Johnsonmouth,66.122.118.194,b386f7a4,47.88,5,Sales,False
U007,Patty Perez,Engineering,2026-06-16 13:51:06.712590,13,East Robinshire,153.82.8.116,366eb16f,14.38,10,Engineering,False
U030,Michael Smith,Engineering,2026-06-16 13:51:17.712590,13,West Ryan,135.249.220.117,5487fd4f,51.06,4,Engineering,False
U003,Gina Moore,HR,2026-06-16 13:54:23.712590,13,Curtisfurt,130.199.228.88,580d7b71,15.75,6,HR,False
U021,Christina Moran,Sales,2026-06-16 13:55:27.712590,13,Stephenland,1.51.48.190,ff9ab5c2,13.35,7,Sales,False
U007,Patty Perez,Engineering,2026-06-16 14:00:03.712590,14,East Robinshire,153.82.8.116,366eb16f,9.41,1,Engineering,False
U005,Amber Perez,IT,2026-06-16 14:11:02.712590,14,Traciebury,132.145.219.213,35a240ae,29.38,10,IT,False
U010,Kimberly Adams,Sales,2026-06-16 14:15:11.712590,14,Danielchester,194.182.240.132,f42d47cc,7.1,5,Finance,False
U021,Christina Moran,Sales,2026-06-16 14:19:46.712590,14,West Randy,1.51.48.190,ff9ab5c2,15.88,8,Sales,False
U011,Elizabeth Fowler,Engineering,2026-06-16 14:24:59.712590,14,East Nathaniel,159.69.80.225,00257ad1,36.84,7,Engineering,False
U008,Maria Thomas,Engineering,2026-06-16 14:34:09.712590,14,East Julie,28.199.227.146,95a76d79,22.42,4,Engineering,False
U008,Maria Thomas,Engineering,2026-06-16 14:35:25.712590,14,East Julie,28.199.227.146,95a76d79,19.17,1,Engineering,False
U006,Carolyn Daniel,Engineering,2026-06-16 14:35:50.712590,14,South Noah,3.76.16.197,b02b61c4,43.53,6,Engineering,False
U009,Zachary Taylor,Engineering,2026-06-16 14:53:27.712590,14,East Courtneychester,112.47.6.185,61b1cd22,19.94,9,Engineering,False
U029,Ashley Waller,Sales,2026-06-16 15:01:29.712590,15,New Sydney,44.42.64.43,c9535b63,5.57,10,Sales,False
U030,Michael Smith,Engineering,2026-06-16 15:01:47.712590,15,West Ryan,135.249.220.117,5487fd4f,54.9,10,Engineering,False
U005,Amber Perez,IT,2026-06-16 15:06:00.712590,15,Traciebury,132.145.219.213,35a240ae,21.89,3,IT,False
U008,Maria Thomas,Engineering,2026-06-16 15:07:34.712590,15,East Julie,28.199.227.146,95a76d79,17.21,4,Engineering,False
U001,Allison Hill,HR,2026-06-16 15:18:19.712590,15,East Jill,112.108.176.251,0822e8f3,17.39,7,HR,False
U019,Edward Novak,Sales,2026-06-16 15:21:53.712590,15,Shawhaven,75.228.142.101,82010c62,16.51,8,Sales,False
U016,Jason Shields,Finance,2026-06-16 15:25:37.712590,15,Lake Deniseville,75.190.68.157,3fa7f104,17.65,9,Finance,False
U016,Jason Shields,Finance,2026-06-16 15:45:38.712590,15,Lake Deniseville,75.190.68.157,3fa7f104,30.12,9,Finance,False
U014,Danny Morgan,Engineering,2026-06-16 15:54:18.712590,15,New Jeffrey,12.116.164.147,080aadfb,23.42,3,Engineering,False
U002,Michelle Miles,Finance,2026-06-16 16:19:47.712590,16,Robinsonshire,181.27.237.216,01a9e71f,38.61,10,Finance,False
U027,Vanessa Cochran,Sales,2026-06-16 16:27:01.712590,16,Johnsonmouth,66.122.118.194,b386f7a4,36.01,8,Sales,False
U020,Barry Hensley,IT,2026-06-16 16:31:28.712590,16,New Brooke,148.63.103.79,a8499b92,38.39,4,IT,False
U022,Daniel Baker,Finance,2026-06-16 16:32:27.712590,16,Nicolebury,147.41.5.122,ce9e1a11,35.14,6,Finance,False
U018,Dr. Steven Martin,HR,2026-06-16 16:39:59.712590,16,South Josephmouth,191.146.207.239,f512c4c3,38.22,3,HR,False
U030,Michael Smith,Engineering,2026-06-16 16:42:19.712590,16,West Ryan,135.249.220.117,5487fd4f,42.03,9,Engineering,False
U006,Carolyn Daniel,Engineering,2026-06-16 17:10:55.712590,17,South Noah,3.76.16.197,b02b61c4,35.61,5,Engineering,False
